,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs,yoffs,lnprob
1923,9.352722110758728,162.98779544340346,-7.157944778618829,2.3372361595230032e-05,60.4918397089051,50.903075170605575,0.10426336398169637,-0.01754395885640665,-10733015.125
1924,512.9646489061624,159.29124035909624,-6.576828756625682,1.7931890147941395e-05,0.5698788307866423,75.76487066874434,-1.3161734245134256,-1.845282620818199,-10733374.15625
1925,7.294006843711596,151.21355095771185,-7.225374162995796,2.136470012778244e-05,51.83878408926479,42.09172301934825,0.10066730159280377,0.04754103309974858,-10733019.96875
1926,11.166077938622497,157.1154673641274,-7.155697158891652,6.487108838138555e-06,63.533206595915416,47.42747640035645,0.12877140931240072,0.11190501294980519,-10733016.28125
1927,35.09014594627364,130.18864906933032,-7.20955971834389,2.157393744223988e-05,61.69995318018384,47.96018971677866,0.13414394846290578,-0.010629216955486364,-10733014.5
1928,30.179012508870745,138.27655641824956,-7.175610235995568,2.2106508482137226e-05,61.32635352289245,47.35174934170173,0.03432665846667639,-0.11276924145977867,-10733016.0625
1929,441.37762267527864,196.67479933529552,-6.655616444903653,3.882410462693813e-05,3.603520548908076,55.38213303871628,-2.1811488988556067,-1.7590506528230336,-10733385.78125
1930,8.616036473499953,155.0343303751952,-7.184466323642867,2.1311292097863925e-05,65.44375703079896,48.11646990114183,0.06940787551511464,0.048410613445712194,-10733014.09375
1931,2.101929990057931,167.38051322497662,-7.175447255410652,1.2657835709082519e-05,62.36410372746745,51.15505671863314,0.08735447597688217,0.04071084022111149,-10733014.5625
1932,24.82776322982138,142.97963491650205,-7.18609197871539,2.0384242917406364e-05,62.0832223906254,48.074520064606446,0.3152889471470344,0.027485832982176033,-10733018.625
1933,8.772447086262058,159.14408508261488,-7.162430606381586,1.5270390757350577e-05,60.212274122079016,47.96725622736667,0.06079065015956278,0.04419372004677127,-10733012.375
