,r_in,delta_r,m_disk,f_star,cos_position_angle,cos_inclination,xoffs_stellar,yoffs_stellar,pp1,rt,pp2,lnprob
58,10.866378211732087,111.30712739983456,-5.546284757776888,1.635843098185578e-05,0.4952096775432556,0.7658254805671537,-0.028498041863401408,0.28815916690147625,-0.1561837841535611,62.46276353871341,1.72221512990927,-13582352.3125
59,23.996423604013508,197.46038898401392,-9.413843081392843,1.8616537098143074e-06,0.3870001810627032,0.5577367232033753,-0.4332069360406431,1.7871272835429206,-2.663539298957504,62.11257514509461,4.305127488569362,-10733414.4375
60,4.742731544887476,111.25408391973978,-5.341785176577217,1.4609037465352005e-05,0.43340128786826315,0.6536684739614897,0.32774752849417677,1.0825817424150268,2.1395634909750205,69.27661840092144,-1.6500054348564945,-139187347.0
61,59.113210362412886,94.74659321834271,-6.293809202030503,1.3747925639657971e-05,0.3632388196536962,0.5345278018209302,0.8976298447195172,1.394248592251621,-1.5647996422477801,145.59226628056643,-1.7054849028750199,-10749108.4375
62,-13.076406005358045,105.61464868196296,-7.97754005509537,2.0024050645211295e-05,0.5493266741860354,0.522980016404674,0.317998980241598,0.21936182515532376,-0.6888136153828831,65.09245029851216,0.11133630843603803,-inf
63,7.700536076189174,130.7766447753711,-7.422156638356505,1.0617347844048641e-05,0.6497355956820291,0.5531526413493678,-0.5818922298106703,0.8212517544093335,-2.4162169456306604,60.2967312422568,-0.10035523177844952,-10733171.59375
64,54.215125152893314,152.62317549160318,-5.786923092311433,1.8777130222451142e-06,0.3087569616400642,0.7051578372628782,-0.1814467524264627,0.5296695817607464,0.26524758296725137,39.440486901715346,-2.285109558676199,-inf
65,93.26362069274718,205.72981411717245,-8.175373098932168,1.8589089613167467e-05,0.4420222599655803,0.8196098176848874,-0.9195034086964748,2.623696643042431,-0.19715429026559783,128.59796951168153,-4.662861614055691,-10733415.90625
66,-16.95110635957109,88.04029355471215,-9.099260643496116,4.589936007687788e-06,0.6552311571232181,0.7240746691649305,-0.3976763500281166,1.2040005654077042,-2.634188544832904,88.13609777771114,-1.7738782081720719,-inf
67,-24.407806750208927,117.47765066256594,-8.125539180725884,2.5464750934730568e-05,0.41924013501180746,0.6338356986404203,0.46885518534665227,0.8589736768001944,-3.0412289454186845,39.98599952392552,-1.1217033988502298,-inf
68,4.9987641898255575,123.82534412541008,-2.882206217967448,1.3458088611791033e-05,0.39485659361585135,0.62051071103499,0.3410978189651037,1.3836371131288177,-1.4674391612425,124.29663500773316,-0.3028173575838957,-128759707392.0
69,-14.878073231864988,190.51442435600023,-6.176374159765803,2.159470284434358e-05,0.40501361756484905,0.7008845242058216,-0.0908574967131498,0.7933636600804868,4.798351051154065,112.28602785950301,0.2637078128178091,-inf
70,13.368295397924207,135.1501228338138,-4.370967295637988,6.020153232685131e-06,0.3928307900008743,0.7227371322890797,-0.6195955570325109,1.6983308136852784,-0.5783919883207915,85.02157494085283,0.05715952457986617,-192662409.25
71,22.032803042060344,140.40359914878417,-6.943793653747869,1.1476282686442232e-05,0.36819204660848975,0.7097902791249648,-0.45558567310927117,0.42904436145707864,0.5006545894640233,41.46503221525427,2.9063024068358727,-10741168.21875
72,-2.4572959691388387,145.39092856464129,-3.6738144806081605,3.078927291154139e-05,0.34043970294037285,0.8174806705210417,0.2652567435903238,0.3659584909179964,2.5720381835641217,34.65364389299532,-2.887197997150214,-inf
73,35.652643034668095,130.7027471541177,-8.469543516926963,2.729994996769285e-05,0.4755089080027566,0.5756082562209311,0.6490515393879079,0.24992755247741458,0.4526546238422452,72.27614305148627,-1.512109706758487,-10733390.9375
74,-33.75189734558653,114.33470667140898,-4.068334922153264,5.3352654865330776e-06,0.25853936491940166,0.6734984765254325,-0.6887884577062939,1.2536423505601273,-0.47175473686284947,104.65501149875152,1.756565992165009,-inf
75,14.028714839750961,135.04325979305332,-5.474184898746993,1.701751773760983e-05,0.42076957603774845,0.7757233129209595,0.05540079827527506,0.5194728633028369,0.4096004264742805,51.81055808098185,1.5114560088029265,-14620662.6875
76,4.1819255170474765,108.09254627331394,-7.380120907226875,8.536221101204632e-06,0.45373901113943055,0.7079696009731157,0.11025489475250616,0.7118705803691217,-0.092077767667464,73.68146618486801,-2.6714732928631295,-10733155.78125
77,-49.852344050297404,133.15950091164868,-2.503498725490269,2.399546271397181e-05,0.6113778059645053,0.762277816807261,-0.40082740362616204,1.1264452344770683,2.3358618493721273,76.49284094427921,0.510498589180441,-inf
78,3.378179365056056,145.2630513862767,-6.5306028736015715,1.9553425675246988e-05,0.474887592975711,0.6691923892337612,-0.15147467693971584,1.522506534735546,-0.8134931575501926,59.1535087063974,-0.563885962964195,-10738786.90625
79,-28.869858514221974,129.38875748782104,-3.7941926354726694,1.4487074971998467e-05,0.5894671490776264,0.6088202192838047,1.178220936991565,0.8908559864315662,-1.5355503187722526,31.664338926638933,4.916869277924883,-inf
80,-61.40854911693789,117.12712810537928,-5.146381337470815,3.1184007869277975e-05,0.49334565749133635,0.6230298247984247,0.05531917233488068,1.1466008065378888,-3.5382378691848304,80.90978504368282,-2.063626225492789,-inf
81,5.190611262063857,126.61592766787307,-5.999557136659583,1.5056622605105837e-05,0.4189488944868771,0.7409617379613517,-0.3390393385716367,0.4761309282177731,-0.367493524175577,49.69817383904886,1.462386021927063,-11069226.59375
82,4.34830994521981,152.1811051501159,-6.876217558186245,1.9325219082207076e-05,0.3888820463661986,0.7845827521521453,0.07666166888255815,0.3458477700730413,0.7739591055546793,21.777855185221757,-0.27119280539395874,-10733695.25
83,-5.287905472369882,186.62063204824483,-8.312526788454502,1.2442054423887564e-05,0.34759669805434557,0.9355081873964006,0.6463376049781104,0.8452153484963878,0.5251529005551852,33.861127586510584,-1.1896781131931293,-inf
84,10.866378211732087,111.30712739983456,-5.546284757776888,1.635843098185578e-05,0.4952096775432556,0.7658254805671537,-0.028498041863401408,0.28815916690147625,-0.1561837841535611,62.46276353871341,1.72221512990927,-13582352.3125
85,23.996423604013508,197.46038898401392,-9.413843081392843,1.8616537098143074e-06,0.3870001810627032,0.5577367232033753,-0.4332069360406431,1.7871272835429206,-2.663539298957504,62.11257514509461,4.305127488569362,-10733414.4375
86,4.742731544887476,111.25408391973978,-5.341785176577217,1.4609037465352005e-05,0.43340128786826315,0.6536684739614897,0.32774752849417677,1.0825817424150268,2.1395634909750205,69.27661840092144,-1.6500054348564945,-139187347.0
87,76.53131630540686,91.07257782365099,-6.711226978599462,1.532583374127008e-05,0.38287661731253153,0.5084619737105099,1.195184036423504,1.4206211930537378,-1.7698149858180385,153.27060164681689,-2.354839334891146,-10734629.03125
88,-13.076406005358045,105.61464868196296,-7.97754005509537,2.0024050645211295e-05,0.5493266741860354,0.522980016404674,0.317998980241598,0.21936182515532376,-0.6888136153828831,65.09245029851216,0.11133630843603803,-inf
89,7.700536076189174,130.7766447753711,-7.422156638356505,1.0617347844048641e-05,0.6497355956820291,0.5531526413493678,-0.5818922298106703,0.8212517544093335,-2.4162169456306604,60.2967312422568,-0.10035523177844952,-10733171.59375
90,54.215125152893314,152.62317549160318,-5.786923092311433,1.8777130222451142e-06,0.3087569616400642,0.7051578372628782,-0.1814467524264627,0.5296695817607464,0.26524758296725137,39.440486901715346,-2.285109558676199,-inf
91,93.26362069274718,205.72981411717245,-8.175373098932168,1.8589089613167467e-05,0.4420222599655803,0.8196098176848874,-0.9195034086964748,2.623696643042431,-0.19715429026559783,128.59796951168153,-4.662861614055691,-10733415.90625
92,-16.95110635957109,88.04029355471215,-9.099260643496116,4.589936007687788e-06,0.6552311571232181,0.7240746691649305,-0.3976763500281166,1.2040005654077042,-2.634188544832904,88.13609777771114,-1.7738782081720719,-inf
93,-24.407806750208927,117.47765066256594,-8.125539180725884,2.5464750934730568e-05,0.41924013501180746,0.6338356986404203,0.46885518534665227,0.8589736768001944,-3.0412289454186845,39.98599952392552,-1.1217033988502298,-inf
94,4.9987641898255575,123.82534412541008,-2.882206217967448,1.3458088611791033e-05,0.39485659361585135,0.62051071103499,0.3410978189651037,1.3836371131288177,-1.4674391612425,124.29663500773316,-0.3028173575838957,-128759707392.0
95,-14.878073231864988,190.51442435600023,-6.176374159765803,2.159470284434358e-05,0.40501361756484905,0.7008845242058216,-0.0908574967131498,0.7933636600804868,4.798351051154065,112.28602785950301,0.2637078128178091,-inf
96,10.940438233244059,128.42405016500098,-4.644225622629341,8.43768610081725e-06,0.404250260727684,0.7032962192273269,-0.3529447343391725,1.5250145157829318,0.18663715019365057,80.58980605080028,-0.42336009694021004,-87210844.625
97,22.481416762077927,153.43893766387063,-7.508107393292802,9.279700232903647e-06,0.37248900057586054,0.6750517391618084,-0.4504729702377619,0.7393154207310089,-0.2222451492358708,46.18222209524053,3.2258815229489004,-10733476.9375
98,-2.4572959691388387,145.39092856464129,-3.6738144806081605,3.078927291154139e-05,0.34043970294037285,0.8174806705210417,0.2652567435903238,0.3659584909179964,2.5720381835641217,34.65364389299532,-2.887197997150214,-inf
99,35.652643034668095,130.7027471541177,-8.469543516926963,2.729994996769285e-05,0.4755089080027566,0.5756082562209311,0.6490515393879079,0.24992755247741458,0.4526546238422452,72.27614305148627,-1.512109706758487,-10733390.9375
100,-33.75189734558653,114.33470667140898,-4.068334922153264,5.3352654865330776e-06,0.25853936491940166,0.6734984765254325,-0.6887884577062939,1.2536423505601273,-0.47175473686284947,104.65501149875152,1.756565992165009,-inf
101,14.028714839750961,135.04325979305332,-5.474184898746993,1.701751773760983e-05,0.42076957603774845,0.7757233129209595,0.05540079827527506,0.5194728633028369,0.4096004264742805,51.81055808098185,1.5114560088029265,-14620662.6875
102,4.1819255170474765,108.09254627331394,-7.380120907226875,8.536221101204632e-06,0.45373901113943055,0.7079696009731157,0.11025489475250616,0.7118705803691217,-0.092077767667464,73.68146618486801,-2.6714732928631295,-10733155.78125
103,-49.852344050297404,133.15950091164868,-2.503498725490269,2.399546271397181e-05,0.6113778059645053,0.762277816807261,-0.40082740362616204,1.1264452344770683,2.3358618493721273,76.49284094427921,0.510498589180441,-inf
104,2.409582329323827,147.4198416987891,-6.772215789188289,2.0977163289818213e-05,0.48393503657953796,0.664824267325393,-0.12566978136720097,1.5221853049217413,-0.9415928785874819,56.407882772827854,-0.5818849417940681,-10734495.65625
105,-28.869858514221974,129.38875748782104,-3.7941926354726694,1.4487074971998467e-05,0.5894671490776264,0.6088202192838047,1.178220936991565,0.8908559864315662,-1.5355503187722526,31.664338926638933,4.916869277924883,-inf
106,-61.40854911693789,117.12712810537928,-5.146381337470815,3.1184007869277975e-05,0.49334565749133635,0.6230298247984247,0.05531917233488068,1.1466008065378888,-3.5382378691848304,80.90978504368282,-2.063626225492789,-inf
107,5.190611262063857,126.61592766787307,-5.999557136659583,1.5056622605105837e-05,0.4189488944868771,0.7409617379613517,-0.3390393385716367,0.4761309282177731,-0.367493524175577,49.69817383904886,1.462386021927063,-11069226.59375
108,4.34830994521981,152.1811051501159,-6.876217558186245,1.9325219082207076e-05,0.3888820463661986,0.7845827521521453,0.07666166888255815,0.3458477700730413,0.7739591055546793,21.777855185221757,-0.27119280539395874,-10733695.25
109,-5.287905472369882,186.62063204824483,-8.312526788454502,1.2442054423887564e-05,0.34759669805434557,0.9355081873964006,0.6463376049781104,0.8452153484963878,0.5251529005551852,33.861127586510584,-1.1896781131931293,-inf
110,13.565534602777214,104.4023120691518,-5.925616318054629,1.3434980686246193e-05,0.5265635188651211,0.7553609920032662,-0.08800791097262067,0.27239830846351837,-0.7088765069257374,68.09643199998857,2.6560061196898865,-11187744.0625
111,16.0658308036221,181.85042204608533,-7.693032918211726,1.0533899892030236e-05,0.37304175863523914,0.6356056774291292,-0.22381365908771284,1.3610733608132517,-1.0939591507307513,53.88062871154468,2.148931473963984,-10733250.0
112,5.175063494762716,109.20430722386361,-5.441939935974769,1.3637481075287637e-05,0.43898324754787177,0.6438322273341024,0.33149984233382335,1.1256120123747024,2.1135951697770112,71.35558518963609,-1.5757171252930107,-80342421.5
113,64.06348118892961,103.15962413207447,-7.247506630760642,1.897789225568957e-05,0.41112910288461146,0.5289413266846091,1.0286157654893344,1.0635642214161087,-1.0919704662293723,128.56760924716468,-2.097810101536619,-10733272.4375
114,-13.076406005358045,105.61464868196296,-7.97754005509537,2.0024050645211295e-05,0.5493266741860354,0.522980016404674,0.317998980241598,0.21936182515532376,-0.6888136153828831,65.09245029851216,0.11133630843603803,-inf
115,7.700536076189174,130.7766447753711,-7.422156638356505,1.0617347844048641e-05,0.6497355956820291,0.5531526413493678,-0.5818922298106703,0.8212517544093335,-2.4162169456306604,60.2967312422568,-0.10035523177844952,-10733171.59375
116,54.215125152893314,152.62317549160318,-5.786923092311433,1.8777130222451142e-06,0.3087569616400642,0.7051578372628782,-0.1814467524264627,0.5296695817607464,0.26524758296725137,39.440486901715346,-2.285109558676199,-inf
117,92.37524762426808,204.93180975103817,-8.15342612203942,1.855345839566351e-05,0.44178952400455257,0.8188165118087101,-0.9136483953336748,2.6020346201801283,-0.19887246464034863,127.80212463210766,-4.601077588816325,-10733415.5625
118,-16.95110635957109,88.04029355471215,-9.099260643496116,4.589936007687788e-06,0.6552311571232181,0.7240746691649305,-0.3976763500281166,1.2040005654077042,-2.634188544832904,88.13609777771114,-1.7738782081720719,-inf
119,-24.407806750208927,117.47765066256594,-8.125539180725884,2.5464750934730568e-05,0.41924013501180746,0.6338356986404203,0.46885518534665227,0.8589736768001944,-3.0412289454186845,39.98599952392552,-1.1217033988502298,-inf
120,4.9987641898255575,123.82534412541008,-2.882206217967448,1.3458088611791033e-05,0.39485659361585135,0.62051071103499,0.3410978189651037,1.3836371131288177,-1.4674391612425,124.29663500773316,-0.3028173575838957,-128759707392.0
121,-14.878073231864988,190.51442435600023,-6.176374159765803,2.159470284434358e-05,0.40501361756484905,0.7008845242058216,-0.0908574967131498,0.7933636600804868,4.798351051154065,112.28602785950301,0.2637078128178091,-inf
122,10.940438233244059,128.42405016500098,-4.644225622629341,8.43768610081725e-06,0.404250260727684,0.7032962192273269,-0.3529447343391725,1.5250145157829318,0.18663715019365057,80.58980605080028,-0.42336009694021004,-87210844.625
123,22.713085615705353,153.50840999171268,-7.516601044677189,9.144688265471196e-06,0.3712026918685627,0.6751697845095711,-0.4542218444461593,0.7302795466449841,-0.2139424470400798,46.06419765184965,3.26983071427585,-10733463.6875
124,-2.4572959691388387,145.39092856464129,-3.6738144806081605,3.078927291154139e-05,0.34043970294037285,0.8174806705210417,0.2652567435903238,0.3659584909179964,2.5720381835641217,34.65364389299532,-2.887197997150214,-inf
125,35.652643034668095,130.7027471541177,-8.469543516926963,2.729994996769285e-05,0.4755089080027566,0.5756082562209311,0.6490515393879079,0.24992755247741458,0.4526546238422452,72.27614305148627,-1.512109706758487,-10733390.9375
126,-33.75189734558653,114.33470667140898,-4.068334922153264,5.3352654865330776e-06,0.25853936491940166,0.6734984765254325,-0.6887884577062939,1.2536423505601273,-0.47175473686284947,104.65501149875152,1.756565992165009,-inf
127,14.028714839750961,135.04325979305332,-5.474184898746993,1.701751773760983e-05,0.42076957603774845,0.7757233129209595,0.05540079827527506,0.5194728633028369,0.4096004264742805,51.81055808098185,1.5114560088029265,-14620662.6875
