,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs,yoffs,pp,lnprob
5927,4.2864817232480785,167.2141876331111,-7.18039780409267,1.9966446641699504e-05,64.21514955415051,50.32306269996898,0.1552342283858293,0.03587911361193582,1.0672172159833921,-10733013.375
5928,6.65404814988883,162.1294998099862,-7.18924507584579,9.156915882902422e-06,67.40199936592727,47.18479363867608,0.0910517396464818,0.06487274118322735,0.6946646921458085,-10733016.125
5929,11.320353732471744,153.94736489711545,-7.194536948110383,1.1269074023170545e-05,67.04709756047552,47.46372604481289,0.08862445406220625,-0.018694466420651153,0.916607793373384,-10733013.5
5930,373.94145733297967,196.72821586816178,-8.438522037239258,2.2518144999213506e-05,46.14461635183408,48.43435400804905,1.5359044601199472,2.7413332743631296,2.2551862742588393,-10733399.0
5931,26.77834361809126,131.56936387742468,-7.211421741262403,1.6908447729453984e-05,60.77213274825516,45.33924290863281,0.13794123175806824,0.12297161080129476,1.189470333285045,-10733015.5
5932,24.255861578420813,128.34631114028304,-7.240967858002755,2.1549812463606422e-05,58.97943087634137,42.30308099563348,0.11319978280726109,0.07141027885794306,1.3125691092842096,-10733016.84375
5933,26.39378998800262,150.0382468372778,-7.194157081558004,2.2695545185729934e-05,63.58205797884276,47.43918193461512,0.1232875873071919,0.045987622069453366,0.7827642965200804,-10733019.9375
5934,384.0326628754234,54.290787813653964,-7.8542697220004305,4.528262407825322e-05,7.619370217607575,34.738737176271876,2.0755562895830475,1.2331500715432995,-0.663048215892438,-10733400.5625
5935,5.749548575522054,160.57946359577076,-7.1785423698583735,1.0164822363528316e-05,59.52513619563234,44.91602901115746,0.17754084088176939,0.08861507923558286,0.9453421004252632,-10733014.9375
5936,28.470796457828815,137.2190298884343,-7.167516459875212,2.2417545641071577e-05,58.33666002191866,47.303124713467106,0.027475312303529995,-0.05810581163985247,1.0815631336675002,-10733014.625
5937,7.512123456977751,159.31034878892427,-7.191306849928807,1.5499717365919094e-05,60.821610205146534,47.73359619542702,0.16280483658732672,0.03607003506890682,0.9720373113737099,-10733011.875
5938,3.8220947177640303,159.11346249431165,-7.169157086413649,1.556245217240638e-05,64.40322326326277,46.735042730408615,0.11654445783700473,-0.02049955627168172,1.1181416472681374,-10733012.8125
5939,12.28040549524709,149.61471556089782,-7.202392720809455,2.270187208837087e-05,62.54504421034133,46.98230740469522,0.11777828014750229,0.0726983064058683,1.0849979229659859,-10733012.625
5940,6.485968782733015,154.17656284831486,-7.233928793014315,1.5362537659704515e-05,65.43513401406365,48.171345676836175,0.13492751339230874,0.0688196744090026,1.2318450597176278,-10733015.40625
5941,32.01477085426737,125.87211154527905,-7.214107011811272,2.2430751670596145e-05,63.60015007983191,45.279064056912794,0.07844804642925242,-0.024038152902725173,1.164468991033533,-10733014.1875
5942,22.082603624246474,138.75771659031133,-7.203037711675646,1.579740582497265e-05,61.03667833059118,44.69779376692168,0.15111538991461565,-0.0029830753825672712,1.1446190274746588,-10733013.9375
5943,341.72719809971755,155.2255614165763,-7.0553195702024185,3.7227805442443814e-05,34.38765091939049,26.166459482919322,2.030189964099195,1.7186017976341137,1.4287946788815042,-10733396.625
5944,16.609099138241223,145.24026501844446,-7.224566349255959,1.8694953711381293e-05,57.08286192674067,44.54473555567953,0.05009023756925607,-0.06115705237690208,0.9477045543737569,-10733015.625
5945,4.2864817232480785,167.2141876331111,-7.18039780409267,1.9966446641699504e-05,64.21514955415051,50.32306269996898,0.1552342283858293,0.03587911361193582,1.0672172159833921,-10733013.375
5946,6.65404814988883,162.1294998099862,-7.18924507584579,9.156915882902422e-06,67.40199936592727,47.18479363867608,0.0910517396464818,0.06487274118322735,0.6946646921458085,-10733016.125
5947,11.320353732471744,153.94736489711545,-7.194536948110383,1.1269074023170545e-05,67.04709756047552,47.46372604481289,0.08862445406220625,-0.018694466420651153,0.916607793373384,-10733013.5
5948,373.94145733297967,196.72821586816178,-8.438522037239258,2.2518144999213506e-05,46.14461635183408,48.43435400804905,1.5359044601199472,2.7413332743631296,2.2551862742588393,-10733399.0
5949,26.77834361809126,131.56936387742468,-7.211421741262403,1.6908447729453984e-05,60.77213274825516,45.33924290863281,0.13794123175806824,0.12297161080129476,1.189470333285045,-10733015.5
5950,27.233826572596982,121.7671080257673,-7.247355282652303,2.266161232582945e-05,59.718033126003995,41.43008816225134,0.13777724522843476,0.12303747074170898,1.4546624305609037,-10733019.71875
5951,26.39378998800262,150.0382468372778,-7.194157081558004,2.2695545185729934e-05,63.58205797884276,47.43918193461512,0.1232875873071919,0.045987622069453366,0.7827642965200804,-10733019.9375
