,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs_stellar,yoffs_stellar,r_in_gap,delta_r_gap,pp,lnprob
5605,-36.50382182239811,260.2201943741363,-0.9059238718345376,2.1303908948694187e-05,57.398358550618035,39.62050288786457,0.7582308681755181,0.9635216308668328,23.51533520507107,25.22943062460716,2.6297665031755626,-inf
5606,7.336062824593162,162.08546811054916,-7.192707700235739,5.205404158285835e-06,60.149858973478516,47.4068574966502,0.07707177376119619,-0.009473724647592469,51.67148245095059,16.375253317682393,0.4918846453251416,-10733011.6875
5607,6.438677828607069,154.96107673443012,-7.197117134712144,1.693264170521811e-05,61.10088935997915,47.56104349496771,0.14854694263665158,0.08263344043392452,72.02293727009554,2.4087052813941305,1.099745276000685,-10733012.15625
5608,9.877429072898982,143.4905443936531,-7.231343389519341,3.7816879965637417e-06,62.661692391274954,44.79071626537704,0.1807026299715106,0.09717473284310318,66.8418193552486,20.38147470310308,0.9256248634478093,-10733010.65625
5609,-65.37386079884881,235.10557035692165,-3.3344749795696886,4.398124180829542e-06,81.45586042417143,38.26360424987261,0.009231136471774204,1.1658934579332376,29.70663360548162,47.389050168687824,1.587055696610674,-inf
5610,14.62252876027529,141.86518890170703,-7.1827798805859,1.912016702135983e-06,63.89126871669638,47.889629795252176,0.14356137119353907,0.07095971130322033,72.85132635990686,16.513509711444897,0.8699524021753118,-10733013.34375
5611,4.846656977433622,156.97828736680486,-7.189433377524474,1.9019311001702068e-05,58.6861477509118,44.130440036158625,0.14688500441618474,0.0188583042090832,54.790844723946584,9.94455280604156,0.8594427401321577,-10733012.71875
5612,5.725981932854921,162.82637290134562,-7.165788766989216,4.123593584519737e-06,67.73760109231665,46.78150793054129,-0.08200569964908526,-0.014887027870230794,57.05323284341819,22.435064769901153,0.47854114323483343,-10733011.84375
5613,9.700895572307767,154.79729894111122,-7.188331491333636,3.6029287926131817e-06,58.33646347914277,45.313470544195816,0.0920806404344793,0.1327047009687947,73.98686353251227,15.568492121357924,0.6926831665357034,-10733012.03125
5614,15.158221063112917,142.625858624617,-7.205055001101364,9.75757592860361e-06,60.68660407799364,47.74672400063754,0.08783445840149343,0.1128520264112893,58.336490773895186,24.725796456713105,0.7680979102835336,-10733011.59375
5615,12.088498461889259,139.9907754521019,-7.2262435440478034,1.3620879091414897e-05,58.43405562276224,46.704244568929845,0.18384635696716606,0.09176117697721442,81.01291830704105,9.719368384893354,1.3239125036111998,-10733012.1875
5616,4.462040203248161,162.06846913399082,-7.17135367829727,1.2412469309583419e-05,65.33462568870657,47.47634926536234,0.17021268350369823,0.05766696921403553,62.20515480644987,16.385740114241717,0.6587076981544091,-10733010.90625
